row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean
9776,9776.0,xpressbees,cosmetics,van,two day,north,stormy,107.6,14.43,no,delivered,5,581.29,7.0,16.0
9777,9777.0,amazon logistics,electronics,ev bike,standard,north,foggy,199.3,33.15,no,delivered,4,1095.95,6.0,24.0
9778,9778.0,dhl,pharmacy,ev bike,express,west,cold,295.1,44.64,yes,delayed,3,1632.7206,10.0,7.0
9779,9779.0,shadowfax,cosmetics,truck,standard,central,foggy,13.8,43.56,no,delivered,3,199.68,3.0,24.0
9780,9780.0,ecom express,automobile parts,ev van,two day,north,rainy,10.8,25.68,no,delivered,4,131.04,3.0,16.0
9781,9781.0,ekart,documents,scooter,same day,north,hot,181.0,18.12,yes,delayed,2,1059.36,8.0,8.0
9782,9782.0,ekart,furniture,ev bike,express,east,rainy,285.8,6.85,yes,delayed,2,1499.55,9.0,7.0
9783,9783.0,ecom express,furniture,ev van,express,east,clear,147.6,35.9,no,delivered,4,895.7,4.0,4.0
9784,9784.0,ekart,groceries,ev van,standard,south,clear,140.1,32.68,no,delivered,4,798.54,3.0,24.0
9785,9785.0,fedex,pharmacy,ev bike,two day,central,hot,68.6,33.57,no,delivered,5,443.71,2.0,16.0
9786,9786.0,dhl,pharmacy,ev bike,standard,central,rainy,110.2,7.57,no,delivered,3,573.71,10.0,24.0
9787,9787.0,fedex,fragile items,scooter,standard,west,foggy,3.6,27.02,no,delivered,5,95.6674,4.0,24.0
9788,9788.0,ekart,electronics,ev bike,express,central,foggy,157.8,42.33,yes,delayed,2,965.99,9.0,5.0
9789,9789.0,xpressbees,clothing,scooter,express,east,foggy,244.9,36.12,yes,delayed,3,1382.86,10.0,6.0
9790,9790.0,xpressbees,pharmacy,van,two day,north,hot,234.5,23.86,no,delivered,5,1244.08,5.0,16.0
9791,9791.0,blue dart,pharmacy,bike,express,north,cold,132.7,39.83,yes,failed,2,832.99,5.0,4.0
9792,9792.0,fedex,automobile parts,scooter,express,central,rainy,131.7,21.2,yes,delayed,2,772.1,10.0,4.0
9793,9793.0,delhivery,cosmetics,bike,standard,north,clear,203.6,31.41,no,delivered,5,1112.23,4.0,24.0
9794,9794.0,blue dart,electronics,van,express,north,stormy,280.7,35.49,yes,delayed,2,1559.97,11.0,7.0
9795,9795.0,ecom express,furniture,bike,express,west,cold,222.9,44.43,no,delivered,3,1297.79,5.0,6.0
9796,9796.0,fedex,fragile items,ev bike,same day,east,rainy,150.1,14.58,no,delivered,5,894.24,5.0,8.0
9797,9797.0,shadowfax,fragile items,truck,two day,south,foggy,273.2,35.4,no,delivered,3,1472.2,8.0,16.0
9798,9798.0,amazon logistics,fragile items,truck,same day,central,hot,296.3,11.03,no,delivered,5,1614.59,5.0,8.0
9799,9799.0,xpressbees,furniture,ev bike,two day,west,foggy,215.3,25.42,no,delivered,5,1152.76,9.0,16.0
9800,9800.0,amazon logistics,electronics,ev bike,same day,south,stormy,271.2,25.36,yes,failed,1,1532.08,9.0,8.0
9801,9801.0,xpressbees,clothing,ev bike,same day,south,cold,282.3,49.23,yes,delayed,2,1632.7206,8.0,8.0
9802,9802.0,fedex,fragile items,truck,express,west,clear,171.5,13.45,no,delivered,4,947.85,4.0,5.0
9803,9803.0,shadowfax,groceries,scooter,two day,south,clear,88.9,15.64,no,delivered,3,491.42,2.0,16.0
9804,9804.0,ekart,cosmetics,ev bike,two day,south,clear,220.1,29.9,no,delivered,4,1190.2,5.0,16.0
9805,9805.0,ecom express,electronics,van,standard,central,stormy,50.6,2.95,no,delivered,4,261.85,7.0,24.0
9806,9806.0,blue dart,furniture,bike,express,central,hot,100.9,4.65,no,delivered,4,568.45,3.0,4.0
9807,9807.0,amazon logistics,automobile parts,van,same day,central,clear,120.1,48.71,no,delivered,5,846.63,2.0,8.0
9808,9808.0,amazon logistics,documents,scooter,express,east,hot,254.4,9.94,no,delivered,4,1351.82,4.0,7.0
9809,9809.0,blue dart,electronics,scooter,same day,west,clear,130.7,30.35,no,delivered,4,844.55,4.0,8.0
9810,9810.0,xpressbees,documents,truck,two day,north,clear,187.2,28.56,no,delivered,5,1021.68,8.0,16.0
9811,9811.0,ecom express,electronics,ev van,two day,central,cold,259.5,31.77,no,delivered,5,1392.81,11.0,16.0
9812,9812.0,shadowfax,pharmacy,bike,two day,north,rainy,41.7,22.95,no,delivered,5,277.35,8.0,16.0
9813,9813.0,dhl,clothing,bike,same day,central,foggy,203.4,40.68,yes,delayed,2,1239.04,10.0,8.0
9814,9814.0,amazon logistics,documents,ev van,two day,west,rainy,203.0,4.7,no,delivered,5,1029.1,12.0,16.0
9815,9815.0,fedex,pharmacy,ev bike,same day,central,foggy,165.5,39.11,no,delivered,5,1044.83,7.0,8.0
9816,9816.0,blue dart,documents,scooter,same day,west,foggy,272.1,12.43,no,delivered,4,1497.79,7.0,8.0
9817,9817.0,ekart,pharmacy,van,standard,north,rainy,159.3,28.79,no,delivered,3,882.87,7.0,24.0
9818,9818.0,xpressbees,automobile parts,bike,two day,west,clear,48.2,6.9,no,delivered,5,261.7,2.0,16.0
9819,9819.0,fedex,automobile parts,ev van,express,west,hot,201.7,5.06,no,delivered,4,1073.68,4.0,6.0
9820,9820.0,blue dart,cosmetics,truck,standard,east,stormy,125.7,29.96,no,delivered,4,718.38,7.0,24.0
9821,9821.0,amazon logistics,automobile parts,scooter,two day,east,stormy,297.1,5.79,no,delivered,4,1504.37,9.0,16.0
9822,9822.0,blue dart,cosmetics,scooter,two day,east,clear,244.2,10.84,no,delivered,3,1253.52,4.0,16.0
9823,9823.0,blue dart,electronics,ev bike,two day,south,hot,42.0,8.93,no,delivered,5,236.79,1.0,16.0
9824,9824.0,fedex,automobile parts,truck,two day,west,hot,112.6,35.13,no,delivered,3,668.39,2.0,16.0
9825,9825.0,delhivery,pharmacy,ev bike,two day,east,foggy,48.0,39.7,no,delivered,5,359.1,4.0,16.0
9826,9826.0,dhl,electronics,scooter,express,north,stormy,271.5,10.74,yes,delayed,2,1439.72,9.0,7.0
9827,9827.0,ecom express,pharmacy,ev van,standard,west,foggy,10.1,35.68,no,delivered,4,157.54,2.0,24.0
9828,9828.0,ecom express,documents,bike,standard,south,hot,121.6,29.83,no,delivered,4,697.49,3.0,24.0
9829,9829.0,amazon logistics,furniture,scooter,standard,north,cold,62.6,11.34,no,delivered,4,347.02,2.0,24.0
9830,9830.0,ekart,pharmacy,ev bike,two day,south,stormy,136.6,42.82,no,delivered,3,811.46,7.0,16.0
9831,9831.0,delhivery,electronics,truck,express,central,clear,237.9,25.45,yes,delayed,2,1315.85,8.0,6.0
9832,9832.0,amazon logistics,groceries,van,express,west,cold,8.1,17.47,yes,failed,2,142.91,3.0,2.0
9833,9833.0,dhl,electronics,ev bike,two day,east,stormy,79.7,28.18,no,delivered,3,483.04,5.0,16.0
9834,9834.0,xpressbees,clothing,truck,two day,east,cold,251.2,38.84,no,delivered,4,1372.52,10.0,16.0
9835,9835.0,blue dart,clothing,van,standard,east,hot,88.5,8.32,no,delivered,4,467.46,2.0,24.0
9836,9836.0,xpressbees,fragile items,scooter,two day,north,stormy,93.6,4.97,no,delivered,4,482.91,7.0,16.0
9837,9837.0,shadowfax,groceries,ev bike,same day,south,rainy,85.7,3.1,no,delivered,5,537.8,3.0,8.0
9838,9838.0,ecom express,electronics,truck,two day,central,stormy,205.1,5.28,no,delivered,5,1041.34,14.0,16.0
9839,9839.0,delhivery,cosmetics,ev van,two day,west,rainy,265.8,49.52,no,delivered,4,1478.01,14.0,16.0
9840,9840.0,dhl,furniture,van,express,south,foggy,113.3,35.19,no,delivered,3,722.07,3.0,4.0
9841,9841.0,ecom express,clothing,scooter,two day,central,stormy,291.7,33.45,no,delivered,5,1558.85,11.0,16.0
9842,9842.0,dhl,pharmacy,bike,same day,north,cold,46.8,28.39,no,delivered,3,419.17,1.0,8.0
9843,9843.0,shadowfax,documents,scooter,same day,central,stormy,261.6,18.08,yes,delayed,2,1462.24,12.0,8.0
9844,9844.0,blue dart,pharmacy,ev bike,two day,east,hot,106.9,9.64,no,delivered,5,563.42,3.0,16.0
9845,9845.0,xpressbees,automobile parts,scooter,two day,east,foggy,51.6,2.57,no,delivered,5,265.71,4.0,16.0
9846,9846.0,ekart,documents,truck,express,central,rainy,204.0,30.73,yes,delayed,2,1162.19,9.0,6.0
9847,9847.0,shadowfax,cosmetics,scooter,two day,central,clear,76.3,16.44,no,delivered,5,430.82,1.0,16.0
9848,9848.0,amazon logistics,electronics,ev van,standard,central,rainy,42.8,35.66,no,delivered,5,320.98,3.0,24.0
9849,9849.0,shadowfax,groceries,ev van,standard,east,clear,147.5,34.65,no,delivered,3,841.45,6.0,24.0
9850,9850.0,fedex,automobile parts,ev bike,same day,east,hot,53.8,47.7,no,delivered,5,512.1,4.0,8.0
9851,9851.0,blue dart,electronics,ev bike,express,central,clear,156.9,9.9,yes,delayed,2,864.2,5.0,5.0
9852,9852.0,dhl,automobile parts,truck,express,west,foggy,280.5,47.67,yes,delayed,3,1595.51,9.0,7.0
9853,9853.0,amazon logistics,electronics,bike,same day,south,cold,3.6,24.93,no,delivered,5,185.79,1.0,8.0
9854,9854.0,blue dart,furniture,bike,standard,east,hot,110.7,38.33,no,delivered,4,668.49,3.0,24.0
9855,9855.0,shadowfax,clothing,van,standard,central,cold,185.4,0.74,no,delivered,4,929.22,7.0,24.0
9856,9856.0,fedex,electronics,ev bike,standard,central,cold,147.1,35.7,no,delivered,3,842.6,6.0,24.0
9857,9857.0,ekart,groceries,bike,two day,south,stormy,177.4,17.14,no,delivered,3,938.42,9.0,16.0
9858,9858.0,xpressbees,pharmacy,truck,express,central,clear,8.0,8.33,yes,delayed,3,114.99,3.0,2.0
9859,9859.0,dhl,cosmetics,ev van,two day,east,rainy,160.6,24.76,no,delivered,3,877.28,8.0,16.0
9860,9860.0,ekart,documents,ev van,same day,south,stormy,198.4,18.63,yes,delayed,3,1147.89,11.0,8.0
9861,9861.0,fedex,furniture,truck,express,east,rainy,180.0,34.85,yes,failed,1,1054.55,8.0,5.0
9862,9862.0,xpressbees,clothing,truck,standard,east,cold,13.7,10.96,no,delivered,5,101.38,2.0,24.0
9863,9863.0,amazon logistics,cosmetics,bike,standard,north,foggy,32.4,30.88,no,delivered,4,254.64,3.0,24.0
9864,9864.0,shadowfax,clothing,bike,same day,south,stormy,206.8,26.54,yes,delayed,2,1213.62,11.0,8.0
9865,9865.0,shadowfax,fragile items,scooter,same day,north,clear,44.5,26.03,no,delivered,4,400.59,4.0,8.0
9866,9866.0,amazon logistics,clothing,ev bike,two day,west,clear,93.6,32.07,no,delivered,5,564.21,4.0,16.0
9867,9867.0,ekart,pharmacy,bike,standard,east,hot,134.1,41.76,no,delivered,4,795.78,7.0,24.0
9868,9868.0,ekart,documents,ev bike,same day,north,hot,132.7,34.5,no,delivered,5,867.0,5.0,8.0
9869,9869.0,fedex,automobile parts,scooter,standard,east,stormy,17.5,15.1,no,delivered,3,132.8,4.0,24.0
9870,9870.0,shadowfax,documents,bike,same day,east,rainy,136.0,4.78,yes,delayed,2,794.34,10.0,8.0
9871,9871.0,shadowfax,automobile parts,bike,standard,west,foggy,127.1,32.4,no,delivered,4,732.7,5.0,24.0
9872,9872.0,blue dart,fragile items,ev bike,standard,central,foggy,85.2,18.87,no,delivered,4,482.61,6.0,24.0
9873,9873.0,amazon logistics,furniture,bike,express,central,rainy,155.7,30.35,yes,delayed,2,919.55,8.0,5.0
9874,9874.0,dhl,furniture,truck,express,east,cold,219.4,3.67,no,delivered,3,1158.01,4.0,6.0
9875,9875.0,amazon logistics,groceries,ev van,standard,north,foggy,297.1,8.22,no,delivered,5,1513.16,8.0,24.0
9876,9876.0,xpressbees,groceries,truck,same day,north,cold,290.8,5.93,no,delivered,4,1571.79,6.0,8.0
9877,9877.0,ecom express,furniture,van,express,north,stormy,206.6,28.64,yes,delayed,2,1168.92,8.0,6.0
9878,9878.0,shadowfax,clothing,ev van,two day,north,stormy,71.4,47.88,no,delivered,3,500.64,9.0,16.0
9879,9879.0,fedex,documents,bike,same day,west,cold,249.1,16.07,yes,failed,2,1393.71,10.0,8.0
9880,9880.0,blue dart,fragile items,scooter,two day,central,clear,100.7,19.46,no,delivered,3,561.88,5.0,16.0
9881,9881.0,dhl,automobile parts,scooter,standard,west,stormy,58.5,33.16,no,delivered,5,391.98,7.0,24.0
9882,9882.0,amazon logistics,electronics,bike,express,west,foggy,98.3,46.47,yes,delayed,2,680.91,5.0,3.0
9883,9883.0,dhl,cosmetics,ev van,two day,south,rainy,17.8,6.08,no,delivered,5,107.24,6.0,16.0
9884,9884.0,delhivery,documents,scooter,standard,west,rainy,119.2,10.73,no,delivered,4,628.19,8.0,24.0
9885,9885.0,ekart,pharmacy,bike,standard,east,rainy,240.5,9.7,no,delivered,4,1231.6,9.0,24.0
9886,9886.0,shadowfax,pharmacy,ev van,same day,south,hot,3.6,39.89,no,delivered,5,236.17,2.0,8.0
9887,9887.0,shadowfax,fragile items,ev van,standard,north,stormy,3.6,47.84,no,delivered,5,148.52,7.0,24.0
9888,9888.0,ecom express,cosmetics,scooter,two day,east,hot,53.7,5.99,no,delivered,3,286.47,3.0,16.0
9889,9889.0,ecom express,fragile items,van,two day,east,hot,59.7,39.46,no,delivered,5,416.88,2.0,16.0
9890,9890.0,fedex,fragile items,ev bike,two day,east,stormy,193.6,13.86,no,delivered,3,1009.58,8.0,16.0
9891,9891.0,fedex,pharmacy,van,two day,east,rainy,48.9,44.2,no,delivered,3,377.1,6.0,16.0
9892,9892.0,amazon logistics,groceries,ev bike,two day,west,stormy,120.1,29.2,no,delivered,3,688.1,9.0,16.0
9893,9893.0,delhivery,groceries,scooter,two day,central,stormy,191.8,42.39,no,delivered,4,1086.17,10.0,16.0
9894,9894.0,shadowfax,groceries,ev bike,express,east,rainy,73.6,38.72,yes,delayed,2,534.16,6.0,3.0
9895,9895.0,fedex,groceries,truck,standard,south,cold,51.7,14.09,no,delivered,5,300.77,2.0,24.0
9896,9896.0,amazon logistics,documents,bike,two day,south,foggy,266.3,29.97,no,delivered,3,1421.41,11.0,16.0
9897,9897.0,amazon logistics,documents,truck,express,central,foggy,66.5,32.55,yes,delayed,3,480.15,5.0,3.0
9898,9898.0,shadowfax,pharmacy,bike,standard,east,cold,268.0,20.66,no,delivered,3,1401.98,9.0,24.0
9899,9899.0,shadowfax,documents,ev van,express,central,foggy,284.2,2.23,yes,delayed,3,1477.69,12.0,7.0
9900,9900.0,xpressbees,groceries,ev van,standard,west,cold,278.4,29.89,no,delivered,3,1481.67,5.0,24.0
9901,9901.0,shadowfax,cosmetics,bike,same day,east,foggy,145.2,18.33,no,delivered,5,880.99,6.0,8.0
9902,9902.0,ekart,documents,truck,same day,north,hot,216.7,11.13,no,delivered,5,1216.89,4.0,8.0
9903,9903.0,ekart,electronics,van,standard,west,cold,74.8,2.74,no,delivered,3,382.22,4.0,24.0
9904,9904.0,xpressbees,electronics,bike,standard,east,cold,20.2,5.38,no,delivered,4,117.14,3.0,24.0
9905,9905.0,shadowfax,cosmetics,ev bike,two day,north,rainy,156.4,8.99,no,delivered,3,808.97,9.0,16.0
9906,9906.0,ekart,automobile parts,bike,express,south,hot,31.5,2.07,no,delivered,4,213.71,2.0,2.0
9907,9907.0,amazon logistics,cosmetics,bike,standard,east,rainy,233.9,8.43,no,delivered,3,1194.79,6.0,24.0
9908,9908.0,ecom express,electronics,ev bike,standard,central,stormy,152.5,15.39,no,delivered,5,808.67,10.0,24.0
9909,9909.0,shadowfax,pharmacy,scooter,express,west,hot,20.0,8.4,yes,delayed,2,175.2,2.0,2.0
9910,9910.0,ekart,documents,ev van,standard,south,hot,216.2,9.39,no,delivered,4,1109.17,6.0,24.0
9911,9911.0,ecom express,documents,truck,standard,central,cold,146.3,17.57,no,delivered,4,784.21,4.0,24.0
9912,9912.0,ekart,automobile parts,truck,standard,west,rainy,139.4,15.7,no,delivered,5,744.1,12.0,24.0
9913,9913.0,dhl,fragile items,van,same day,central,clear,169.3,37.6,no,delivered,3,1059.3,3.0,8.0
9914,9914.0,amazon logistics,cosmetics,van,same day,east,cold,236.8,8.93,no,delivered,5,1310.79,7.0,8.0
9915,9915.0,fedex,furniture,scooter,two day,central,stormy,43.0,22.05,no,delivered,4,281.15,8.0,16.0
9916,9916.0,ekart,pharmacy,ev bike,express,central,foggy,34.9,12.5,yes,delayed,3,262.0,4.0,2.0
9917,9917.0,delhivery,automobile parts,truck,standard,west,foggy,52.2,34.67,no,delivered,4,365.01,5.0,24.0
9918,9918.0,dhl,pharmacy,bike,same day,central,clear,92.3,10.1,no,delivered,4,591.8,3.0,8.0
9919,9919.0,xpressbees,pharmacy,scooter,two day,east,cold,225.3,25.1,no,delivered,3,1201.8,11.0,16.0
9920,9920.0,xpressbees,electronics,ev van,same day,north,rainy,178.5,49.38,yes,delayed,3,1140.64,9.0,8.0
9921,9921.0,ekart,automobile parts,van,standard,south,hot,19.7,39.28,no,delivered,4,216.34,2.0,24.0
9922,9922.0,blue dart,fragile items,scooter,standard,north,stormy,246.4,6.58,no,delivered,5,1251.74,9.0,24.0
9923,9923.0,xpressbees,groceries,scooter,standard,south,cold,14.6,19.85,no,delivered,4,132.55,2.0,24.0
9924,9924.0,blue dart,documents,scooter,two day,west,stormy,62.9,31.42,no,delivered,3,408.76,8.0,16.0
9925,9925.0,delhivery,automobile parts,ev van,express,north,cold,266.5,40.9,no,delivered,5,1505.2,6.0,7.0
9926,9926.0,fedex,automobile parts,scooter,standard,west,stormy,105.6,16.11,no,delivered,5,576.33,8.0,24.0
9927,9927.0,shadowfax,groceries,scooter,express,west,stormy,102.8,45.5,yes,delayed,2,700.5,6.0,4.0
9928,9928.0,ekart,documents,bike,two day,east,stormy,57.5,5.67,no,delivered,4,304.51,5.0,16.0
9929,9929.0,blue dart,fragile items,ev van,express,west,cold,54.4,9.99,no,delivered,5,351.97,3.0,3.0
9930,9930.0,ekart,pharmacy,van,two day,east,stormy,10.1,24.16,no,delivered,3,122.98,4.0,16.0
9931,9931.0,dhl,automobile parts,ev bike,same day,west,cold,254.6,49.2,no,delivered,4,1520.6,6.0,8.0
9932,9932.0,delhivery,furniture,ev bike,two day,west,hot,219.5,43.43,no,delivered,5,1227.79,11.0,16.0
9933,9933.0,delhivery,furniture,van,standard,east,stormy,113.4,39.12,no,delivered,5,684.36,10.0,24.0
9934,9934.0,dhl,clothing,van,same day,west,rainy,226.8,15.9,yes,delayed,3,1281.7,10.0,8.0
9935,9935.0,delhivery,pharmacy,bike,express,west,stormy,85.6,36.82,yes,delayed,2,588.46,8.0,3.0
9936,9936.0,ekart,groceries,ev bike,two day,east,rainy,103.3,4.5,no,delivered,4,530.0,10.0,16.0
9937,9937.0,shadowfax,clothing,ev bike,standard,central,hot,265.3,37.74,no,delivered,5,1439.72,10.0,24.0
9938,9938.0,delhivery,fragile items,scooter,standard,south,clear,68.1,35.74,no,delivered,5,447.72,2.0,24.0
9939,9939.0,shadowfax,groceries,scooter,standard,north,foggy,256.4,24.68,no,delivered,3,1356.04,8.0,24.0
9940,9940.0,shadowfax,clothing,van,two day,central,stormy,74.7,14.61,no,delivered,5,417.33,8.0,16.0
9941,9941.0,shadowfax,automobile parts,ev bike,two day,central,foggy,273.7,22.95,no,delivered,3,1437.35,12.0,16.0
9942,9942.0,shadowfax,automobile parts,truck,standard,east,foggy,69.2,39.18,no,delivered,4,463.54,5.0,24.0
9943,9943.0,amazon logistics,furniture,bike,express,south,clear,88.3,49.34,no,delivered,4,639.52,3.0,3.0
9944,9944.0,delhivery,documents,truck,same day,south,cold,166.2,41.92,no,delivered,4,1056.76,5.0,8.0
9945,9945.0,blue dart,clothing,ev bike,two day,east,clear,60.9,30.58,no,delivered,5,396.24,2.0,16.0
9946,9946.0,ekart,pharmacy,scooter,express,central,foggy,8.6,19.9,yes,failed,2,152.7,2.0,2.0
9947,9947.0,xpressbees,pharmacy,van,two day,south,cold,91.0,37.02,no,delivered,4,566.06,2.0,16.0
9948,9948.0,amazon logistics,pharmacy,ev bike,two day,west,stormy,130.0,3.45,no,delivered,5,660.35,8.0,16.0
9949,9949.0,ecom express,cosmetics,scooter,same day,south,foggy,4.7,37.73,no,delivered,5,236.69,2.0,8.0
9950,9950.0,shadowfax,furniture,bike,same day,east,foggy,235.9,16.88,no,delivered,3,1330.14,7.0,8.0
9951,9951.0,dhl,cosmetics,ev van,standard,west,clear,84.4,32.53,no,delivered,4,519.59,3.0,24.0
9952,9952.0,dhl,pharmacy,bike,express,west,foggy,53.5,39.12,yes,delayed,2,434.86,5.0,3.0
9953,9953.0,delhivery,fragile items,bike,two day,west,stormy,188.3,0.67,no,delivered,4,942.52,9.0,16.0
9954,9954.0,fedex,cosmetics,scooter,standard,south,foggy,263.4,46.54,no,delivered,5,1456.62,10.0,24.0
9955,9955.0,fedex,electronics,ev bike,same day,north,foggy,136.0,17.52,no,delivered,5,832.56,4.0,8.0
9956,9956.0,blue dart,pharmacy,truck,two day,east,stormy,128.3,19.21,no,delivered,5,699.13,9.0,16.0
9957,9957.0,xpressbees,automobile parts,scooter,same day,east,foggy,149.7,5.24,yes,delayed,3,864.22,8.0,8.0
9958,9958.0,amazon logistics,pharmacy,bike,two day,south,foggy,48.3,32.44,no,delivered,4,338.82,1.0,16.0
9959,9959.0,ekart,furniture,ev van,two day,north,cold,93.7,21.17,no,delivered,5,532.01,4.0,16.0
9960,9960.0,ecom express,pharmacy,bike,standard,central,clear,137.1,47.25,no,delivered,5,827.25,5.0,24.0
9961,9961.0,delhivery,pharmacy,ev van,same day,north,stormy,297.1,15.96,yes,delayed,2,1632.7206,16.0,8.0
9962,9962.0,ecom express,groceries,van,same day,north,clear,117.6,0.67,no,delivered,5,688.69,6.0,8.0
9963,9963.0,xpressbees,automobile parts,scooter,same day,south,clear,16.0,24.35,no,delivered,4,253.05,1.0,8.0
9964,9964.0,ekart,electronics,van,same day,south,stormy,77.6,40.03,yes,delayed,3,608.09,9.0,8.0
9965,9965.0,shadowfax,fragile items,scooter,express,north,clear,278.8,10.25,yes,delayed,3,1474.75,11.0,7.0
9966,9966.0,ekart,clothing,bike,express,south,foggy,252.3,16.65,yes,delayed,2,1361.45,10.0,7.0
9967,9967.0,amazon logistics,clothing,van,express,south,rainy,187.0,46.29,yes,delayed,3,1123.87,8.0,5.0
9968,9968.0,blue dart,pharmacy,truck,standard,east,cold,160.8,8.97,no,delivered,4,830.91,5.0,24.0
9969,9969.0,ekart,pharmacy,van,two day,east,rainy,192.5,47.6,no,delivered,5,1105.3,7.0,16.0
9970,9970.0,ekart,automobile parts,truck,same day,north,clear,288.7,30.15,no,delivered,5,1632.7206,7.0,8.0
9971,9971.0,blue dart,documents,ev van,express,central,clear,132.5,36.14,no,delivered,5,820.92,3.0,4.0
9972,9972.0,ekart,electronics,bike,standard,east,rainy,240.2,47.03,no,delivered,3,1342.09,12.0,24.0
9973,9973.0,shadowfax,documents,ev bike,same day,east,clear,263.2,42.84,yes,delayed,2,1544.52,8.0,8.0
9974,9974.0,shadowfax,furniture,scooter,two day,west,hot,63.7,6.3,no,delivered,5,337.4,2.0,16.0
9975,9975.0,fedex,groceries,bike,two day,central,clear,116.5,6.18,no,delivered,4,601.04,5.0,16.0
9976,9976.0,blue dart,documents,van,express,north,hot,216.3,38.63,yes,delayed,2,1247.39,6.0,6.0
9977,9977.0,blue dart,automobile parts,van,express,east,rainy,71.1,21.14,yes,delayed,2,468.92,5.0,3.0
9978,9978.0,ecom express,pharmacy,ev van,same day,central,clear,96.4,25.45,no,delivered,3,658.35,2.0,8.0
9979,9979.0,ekart,cosmetics,van,same day,south,foggy,106.4,34.84,yes,delayed,2,736.52,8.0,8.0
9980,9980.0,delhivery,cosmetics,ev bike,express,central,rainy,292.2,38.44,yes,delayed,2,1626.32,13.0,7.0
9981,9981.0,fedex,groceries,ev van,two day,east,stormy,209.0,48.21,no,delivered,3,1189.63,10.0,16.0
