row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean,delay_duration_hours,delay_category,on_time_flag,delivery_success_flag,distance_category,cost_per_km,satisfaction_category,performance_score
14889,14889.0,xpressbees,clothing,bike,express,west,stormy,103.0,27.9,yes,failed,2,648.7,10.0,4.0,6.0,moderate_delay,0,0,medium,6.298058252427185,poor,12.0
14890,14890.0,delhivery,electronics,bike,standard,north,hot,13.3,15.2,no,delivered,5,112.1,1.0,24.0,-23.0,on_time_or_early,1,1,short,8.428571428571427,excellent,100.0
14891,14891.0,xpressbees,pharmacy,bike,standard,south,rainy,65.6,1.8,no,delivered,4,333.4,4.0,24.0,-20.0,on_time_or_early,1,1,short,5.0823170731707314,good,94.0
14892,14892.0,shadowfax,pharmacy,bike,standard,central,rainy,47.2,24.74,no,delivered,4,310.22,6.0,24.0,-18.0,on_time_or_early,1,1,short,6.572457627118644,good,94.0
14893,14893.0,xpressbees,pharmacy,ev van,two day,central,stormy,51.2,32.45,no,delivered,4,353.35,9.0,16.0,-7.0,on_time_or_early,1,1,short,6.9013671875,good,94.0
14894,14894.0,shadowfax,cosmetics,bike,express,north,foggy,48.4,15.75,yes,delayed,3,339.25,5.0,2.0,3.0,moderate_delay,0,1,short,7.009297520661157,average,48.0
14895,14895.0,dhl,cosmetics,truck,two day,north,clear,101.7,26.51,no,delivered,4,588.03,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.782005899705014,good,94.0
14896,14896.0,dhl,electronics,bike,same day,central,foggy,195.2,36.33,no,delivered,3,1184.99,6.0,8.0,-2.0,on_time_or_early,1,1,long,6.070645491803279,average,88.0
14897,14897.0,shadowfax,electronics,ev van,standard,west,hot,259.2,11.17,no,delivered,3,1329.51,5.0,24.0,-19.0,on_time_or_early,1,1,very_long,5.129282407407407,average,88.0
14898,14898.0,fedex,groceries,truck,express,north,foggy,55.4,15.84,yes,delayed,2,374.52,3.0,3.0,0.0,on_time_or_early,0,1,short,6.76028880866426,poor,42.0
14899,14899.0,dhl,pharmacy,truck,same day,south,hot,195.2,41.24,no,delivered,3,1199.72,5.0,8.0,-3.0,on_time_or_early,1,1,long,6.14610655737705,average,88.0
14900,14900.0,fedex,automobile parts,bike,same day,west,hot,155.1,20.4,no,delivered,4,936.7,3.0,8.0,-5.0,on_time_or_early,1,1,long,6.03932946486138,good,94.0
14901,14901.0,fedex,automobile parts,ev van,express,west,stormy,194.5,37.79,yes,delayed,3,1135.87,10.0,5.0,5.0,moderate_delay,0,1,long,5.839948586118251,average,48.0
14902,14902.0,ekart,fragile items,van,standard,west,stormy,3.6,40.55,no,delivered,3,136.65,4.0,24.0,-20.0,on_time_or_early,1,1,short,37.958333333333336,average,88.0
14903,14903.0,shadowfax,documents,bike,two day,north,clear,252.8,4.36,no,delivered,5,1277.08,5.0,16.0,-11.0,on_time_or_early,1,1,very_long,5.051740506329113,excellent,100.0
14904,14904.0,ekart,pharmacy,ev bike,same day,south,cold,117.9,33.77,no,delivered,4,790.81,4.0,8.0,-4.0,on_time_or_early,1,1,medium,6.70746395250212,good,94.0
14905,14905.0,ekart,clothing,ev van,two day,east,clear,235.4,16.93,no,delivered,3,1227.79,4.0,16.0,-12.0,on_time_or_early,1,1,very_long,5.215760407816482,average,88.0
14906,14906.0,dhl,furniture,bike,express,east,hot,103.2,41.91,no,delivered,5,691.73,3.0,4.0,-1.0,on_time_or_early,1,1,medium,6.70281007751938,excellent,100.0
14907,14907.0,delhivery,electronics,scooter,standard,central,hot,288.7,9.15,no,delivered,5,1470.95,7.0,24.0,-17.0,on_time_or_early,1,1,very_long,5.095081399376515,excellent,100.0
14908,14908.0,shadowfax,automobile parts,truck,express,west,cold,202.2,44.23,yes,delayed,2,1193.69,6.0,6.0,0.0,on_time_or_early,0,1,long,5.903511374876361,poor,42.0
14909,14909.0,xpressbees,furniture,bike,standard,south,foggy,278.6,6.02,no,delivered,5,1411.06,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.0648241206030145,excellent,100.0
14910,14910.0,ecom express,cosmetics,ev bike,same day,north,foggy,124.8,41.81,no,delivered,4,849.43,6.0,8.0,-2.0,on_time_or_early,1,1,medium,6.806330128205128,good,94.0
14911,14911.0,ekart,electronics,truck,same day,north,rainy,89.8,13.79,no,delivered,3,590.37,6.0,8.0,-2.0,on_time_or_early,1,1,medium,6.574276169265033,average,88.0
14912,14912.0,fedex,automobile parts,truck,standard,east,stormy,136.6,3.18,no,delivered,4,692.54,7.0,24.0,-17.0,on_time_or_early,1,1,medium,5.069838945827232,good,94.0
14913,14913.0,fedex,furniture,scooter,express,north,rainy,44.0,11.39,yes,failed,1,304.17,5.0,2.0,3.0,moderate_delay,0,0,short,6.912954545454546,poor,6.0
14914,14914.0,xpressbees,electronics,van,express,east,cold,67.2,12.37,no,delivered,4,423.11,1.0,3.0,-2.0,on_time_or_early,1,1,short,6.296279761904762,good,94.0
14915,14915.0,shadowfax,groceries,bike,same day,west,stormy,114.0,19.75,no,delivered,5,729.25,8.0,8.0,0.0,on_time_or_early,1,1,medium,6.396929824561403,excellent,100.0
14916,14916.0,amazon logistics,clothing,ev bike,two day,west,hot,102.4,18.75,no,delivered,4,568.25,3.0,16.0,-13.0,on_time_or_early,1,1,medium,5.54931640625,good,94.0
14917,14917.0,amazon logistics,electronics,truck,express,east,foggy,13.6,15.12,yes,failed,1,163.36,3.0,2.0,1.0,mild_delay,0,0,short,12.011764705882355,poor,6.0
14918,14918.0,blue dart,electronics,truck,express,south,hot,65.1,45.66,yes,delayed,2,512.48,4.0,3.0,1.0,mild_delay,0,1,short,7.872196620583718,poor,42.0
14919,14919.0,dhl,cosmetics,ev bike,two day,central,clear,185.5,36.56,no,delivered,4,1037.18,4.0,16.0,-12.0,on_time_or_early,1,1,long,5.5912668463611865,good,94.0
14920,14920.0,shadowfax,fragile items,truck,two day,west,foggy,269.2,13.65,no,delivered,5,1386.95,5.0,16.0,-11.0,on_time_or_early,1,1,very_long,5.152117384843983,excellent,100.0
14921,14921.0,fedex,pharmacy,van,two day,west,stormy,60.6,15.4,no,delivered,5,349.2,5.0,16.0,-11.0,on_time_or_early,1,1,short,5.762376237623762,excellent,100.0
14922,14922.0,fedex,cosmetics,ev bike,standard,central,foggy,64.3,40.13,no,delivered,4,441.89,4.0,24.0,-20.0,on_time_or_early,1,1,short,6.8723172628304825,good,94.0
14923,14923.0,blue dart,electronics,ev van,same day,central,hot,223.8,0.67,no,delivered,3,1220.26,5.0,8.0,-3.0,on_time_or_early,1,1,long,5.452457551385165,average,88.0
14924,14924.0,shadowfax,clothing,ev van,two day,west,clear,191.8,37.22,no,delivered,5,1070.66,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.582168925964546,excellent,100.0
14925,14925.0,xpressbees,electronics,truck,two day,north,hot,266.0,25.51,no,delivered,5,1406.53,11.0,16.0,-5.0,on_time_or_early,1,1,very_long,5.287706766917293,excellent,100.0
14926,14926.0,delhivery,automobile parts,van,standard,north,rainy,44.5,43.44,no,delivered,5,352.82,5.0,24.0,-19.0,on_time_or_early,1,1,short,7.928539325842697,excellent,100.0
14927,14927.0,shadowfax,cosmetics,bike,express,east,clear,270.8,48.47,yes,delayed,2,1549.41,7.0,7.0,0.0,on_time_or_early,0,1,very_long,5.7216026587887745,poor,42.0
14928,14928.0,ecom express,automobile parts,van,two day,north,foggy,84.2,3.78,no,delivered,5,432.34,3.0,16.0,-13.0,on_time_or_early,1,1,medium,5.134679334916864,excellent,100.0
14929,14929.0,shadowfax,automobile parts,ev bike,same day,central,hot,83.5,18.71,no,delivered,4,573.63,3.0,8.0,-5.0,on_time_or_early,1,1,medium,6.869820359281437,good,94.0
14930,14930.0,ecom express,documents,ev bike,standard,south,rainy,126.8,17.46,no,delivered,5,686.38,9.0,24.0,-15.0,on_time_or_early,1,1,medium,5.413091482649842,excellent,100.0
14931,14931.0,dhl,furniture,bike,standard,south,cold,288.7,42.25,no,delivered,4,1570.25,4.0,24.0,-20.0,on_time_or_early,1,1,very_long,5.439037062694839,good,94.0
14932,14932.0,delhivery,pharmacy,truck,two day,east,rainy,31.8,33.71,no,delivered,4,260.13,7.0,16.0,-9.0,on_time_or_early,1,1,short,8.180188679245283,good,94.0
14933,14933.0,xpressbees,cosmetics,ev bike,two day,west,hot,186.7,43.74,no,delivered,4,1064.72,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.702838778789502,good,94.0
14934,14934.0,blue dart,cosmetics,ev bike,standard,south,clear,255.1,15.68,no,delivered,4,1322.54,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.184398275186202,good,94.0
14935,14935.0,delhivery,furniture,ev van,same day,north,hot,283.7,7.19,no,delivered,4,1540.07,5.0,8.0,-3.0,on_time_or_early,1,1,very_long,5.428516038068382,good,94.0
14936,14936.0,blue dart,electronics,bike,same day,east,hot,231.2,34.03,no,delivered,5,1358.09,4.0,8.0,-4.0,on_time_or_early,1,1,very_long,5.87409169550173,excellent,100.0
14937,14937.0,ecom express,automobile parts,van,express,east,clear,20.1,12.79,no,delivered,4,188.87,1.0,2.0,-1.0,on_time_or_early,1,1,short,9.396517412935323,good,94.0
14938,14938.0,amazon logistics,cosmetics,bike,express,central,hot,246.7,41.97,yes,failed,1,1409.41,7.0,6.0,1.0,mild_delay,0,0,very_long,5.71305229023105,poor,6.0
14939,14939.0,ekart,fragile items,ev bike,same day,north,stormy,233.4,37.01,yes,delayed,2,1378.03,9.0,8.0,1.0,mild_delay,0,1,very_long,5.904155955441302,poor,42.0
14940,14940.0,shadowfax,clothing,truck,standard,central,foggy,283.9,20.84,no,delivered,5,1482.02,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.2202183867559,excellent,100.0
14941,14941.0,dhl,electronics,van,standard,south,cold,54.9,9.43,no,delivered,5,302.79,1.0,24.0,-23.0,on_time_or_early,1,1,short,5.5153005464480875,excellent,100.0
14942,14942.0,blue dart,automobile parts,ev bike,standard,north,hot,151.2,17.0,no,delivered,3,807.0,4.0,24.0,-20.0,on_time_or_early,1,1,long,5.337301587301588,average,88.0
14943,14943.0,ecom express,fragile items,ev van,two day,north,foggy,119.3,28.02,no,delivered,4,680.56,7.0,16.0,-9.0,on_time_or_early,1,1,medium,5.7046102263202005,good,94.0
14944,14944.0,amazon logistics,fragile items,scooter,standard,east,cold,208.3,23.5,no,delivered,4,1112.0,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.338454152664426,good,94.0
14945,14945.0,dhl,groceries,ev bike,two day,west,cold,49.1,29.58,no,delivered,3,334.24,2.0,16.0,-14.0,on_time_or_early,1,1,short,6.807331975560081,average,88.0
14946,14946.0,dhl,automobile parts,ev van,express,west,clear,13.7,47.18,no,delivered,4,260.04,1.0,2.0,-1.0,on_time_or_early,1,1,short,18.981021897810223,good,94.0
14947,14947.0,amazon logistics,documents,bike,standard,west,stormy,95.5,46.68,no,delivered,5,617.54,7.0,24.0,-17.0,on_time_or_early,1,1,medium,6.4663874345549734,excellent,100.0
14948,14948.0,fedex,cosmetics,ev bike,same day,north,hot,216.9,28.69,no,delivered,5,1270.57,4.0,8.0,-4.0,on_time_or_early,1,1,long,5.857860765329645,excellent,100.0
14949,14949.0,dhl,furniture,bike,express,west,clear,192.0,14.08,yes,delayed,2,1052.24,9.0,5.0,4.0,moderate_delay,0,1,long,5.480416666666667,poor,42.0
14950,14950.0,dhl,clothing,ev bike,express,north,clear,90.1,6.77,no,delivered,4,520.81,3.0,3.0,0.0,on_time_or_early,1,1,medium,5.780355160932297,good,94.0
14951,14951.0,fedex,cosmetics,ev bike,two day,east,hot,178.7,2.74,no,delivered,5,901.72,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.04599888080582,excellent,100.0
14952,14952.0,fedex,groceries,ev van,same day,central,clear,159.8,8.8,yes,delayed,2,925.4,9.0,8.0,1.0,mild_delay,0,1,long,5.7909887359199,poor,42.0
14953,14953.0,delhivery,clothing,truck,standard,west,rainy,94.4,25.31,no,delivered,5,547.93,8.0,24.0,-16.0,on_time_or_early,1,1,medium,5.804343220338982,excellent,100.0
14954,14954.0,fedex,cosmetics,scooter,standard,west,foggy,6.9,4.28,no,delivered,4,95.6674,3.0,24.0,-21.0,on_time_or_early,1,1,short,13.864840579710144,good,94.0
14955,14955.0,dhl,cosmetics,ev bike,two day,north,cold,151.9,4.31,no,delivered,4,772.43,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.085121790651744,good,94.0
14956,14956.0,ekart,documents,scooter,same day,central,hot,3.8,31.34,no,delivered,3,213.02,2.0,8.0,-6.0,on_time_or_early,1,1,short,56.05789473684211,average,88.0
14957,14957.0,dhl,automobile parts,bike,express,south,rainy,212.6,9.49,yes,failed,1,1141.47,9.0,6.0,3.0,moderate_delay,0,0,long,5.369096895578552,poor,6.0
14958,14958.0,dhl,cosmetics,bike,two day,west,foggy,65.0,20.35,no,delivered,3,386.05,5.0,16.0,-11.0,on_time_or_early,1,1,short,5.939230769230769,average,88.0
14959,14959.0,dhl,electronics,ev van,standard,south,foggy,95.7,13.65,no,delivered,3,519.45,5.0,24.0,-19.0,on_time_or_early,1,1,medium,5.427899686520377,average,88.0
14960,14960.0,ecom express,groceries,van,standard,west,rainy,34.7,22.77,no,delivered,3,241.81,5.0,24.0,-19.0,on_time_or_early,1,1,short,6.968587896253601,average,88.0
14961,14961.0,fedex,automobile parts,bike,express,east,foggy,168.1,40.86,yes,failed,1,1013.08,8.0,5.0,3.0,moderate_delay,0,0,long,6.026650803093397,poor,6.0
14962,14962.0,fedex,clothing,bike,two day,west,stormy,35.4,41.57,no,delivered,4,301.71,7.0,16.0,-9.0,on_time_or_early,1,1,short,8.522881355932203,good,94.0
14963,14963.0,ekart,automobile parts,bike,two day,central,clear,132.3,0.67,no,delivered,5,663.36,5.0,16.0,-11.0,on_time_or_early,1,1,medium,5.0140589569161,excellent,100.0
14964,14964.0,ecom express,furniture,ev bike,express,east,cold,200.1,13.37,no,delivered,5,1090.61,4.0,6.0,-2.0,on_time_or_early,1,1,long,5.450324837581209,excellent,100.0
14965,14965.0,delhivery,cosmetics,bike,same day,north,hot,290.9,31.24,no,delivered,4,1632.7206,7.0,8.0,-1.0,on_time_or_early,1,1,very_long,5.61265245788931,good,94.0
14966,14966.0,fedex,cosmetics,ev bike,express,south,hot,154.2,24.8,yes,failed,1,895.4,5.0,5.0,0.0,on_time_or_early,0,0,long,5.8067444876783405,poor,6.0
14967,14967.0,blue dart,furniture,truck,two day,south,stormy,69.1,48.2,no,delivered,5,490.1,8.0,16.0,-8.0,on_time_or_early,1,1,short,7.09261939218524,excellent,100.0
14968,14968.0,xpressbees,furniture,scooter,two day,north,rainy,206.0,18.63,no,delivered,5,1085.89,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.271310679611651,excellent,100.0
14969,14969.0,dhl,pharmacy,ev van,standard,east,hot,92.7,31.1,no,delivered,4,556.8,5.0,24.0,-19.0,on_time_or_early,1,1,medium,6.006472491909385,good,94.0
14970,14970.0,ekart,pharmacy,van,same day,east,cold,84.2,21.49,no,delivered,4,585.47,6.0,8.0,-2.0,on_time_or_early,1,1,medium,6.95332541567696,good,94.0
14971,14971.0,delhivery,cosmetics,van,standard,east,clear,190.7,27.55,no,delivered,4,1036.15,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.433403251179865,good,94.0
14972,14972.0,amazon logistics,groceries,ev bike,same day,south,foggy,18.5,6.12,no,delivered,5,210.86,6.0,8.0,-2.0,on_time_or_early,1,1,short,11.397837837837839,excellent,100.0
14973,14973.0,dhl,groceries,truck,express,south,cold,117.3,24.81,yes,delayed,3,710.93,4.0,4.0,0.0,on_time_or_early,0,1,medium,6.06078431372549,average,48.0
14974,14974.0,ekart,fragile items,ev bike,express,central,cold,110.9,17.5,no,delivered,5,657.0,3.0,4.0,-1.0,on_time_or_early,1,1,medium,5.924256086564472,excellent,100.0
14975,14975.0,amazon logistics,cosmetics,truck,express,north,cold,46.7,10.54,yes,delayed,2,315.12,3.0,2.0,1.0,mild_delay,0,1,short,6.747751605995717,poor,42.0
14976,14976.0,delhivery,pharmacy,ev van,same day,east,clear,182.2,21.58,yes,delayed,2,1075.74,9.0,8.0,1.0,mild_delay,0,1,long,5.90417124039517,poor,42.0
14977,14977.0,fedex,furniture,van,two day,west,clear,232.0,37.18,no,delivered,5,1271.54,8.0,16.0,-8.0,on_time_or_early,1,1,very_long,5.480775862068965,excellent,100.0
14978,14978.0,blue dart,pharmacy,scooter,same day,central,cold,92.9,49.52,no,delivered,4,714.29,4.0,8.0,-4.0,on_time_or_early,1,1,medium,7.68880516684607,good,94.0
14979,14979.0,blue dart,pharmacy,bike,two day,east,cold,112.7,42.81,no,delivered,3,691.93,4.0,16.0,-12.0,on_time_or_early,1,1,medium,6.139574090505767,average,88.0
14980,14980.0,delhivery,groceries,scooter,two day,south,foggy,114.5,48.67,no,delivered,5,718.51,5.0,16.0,-11.0,on_time_or_early,1,1,medium,6.275196506550218,excellent,100.0
14981,14981.0,blue dart,clothing,ev bike,standard,west,rainy,175.2,14.84,no,delivered,4,920.52,11.0,24.0,-13.0,on_time_or_early,1,1,long,5.2541095890410965,good,94.0
14982,14982.0,ecom express,furniture,ev van,two day,east,foggy,230.3,34.84,no,delivered,3,1256.02,6.0,16.0,-10.0,on_time_or_early,1,1,very_long,5.4538428137212325,average,88.0
14983,14983.0,fedex,groceries,scooter,standard,west,clear,44.3,39.61,no,delivered,5,340.33,1.0,24.0,-23.0,on_time_or_early,1,1,short,7.682392776523702,excellent,100.0
14984,14984.0,ecom express,electronics,bike,standard,south,cold,5.6,12.29,no,delivered,4,95.6674,0.0,24.0,-24.0,on_time_or_early,1,1,short,17.083464285714285,good,94.0
14985,14985.0,ekart,automobile parts,ev bike,standard,south,cold,223.0,31.61,no,delivered,4,1209.83,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.4252466367713,good,94.0
14986,14986.0,xpressbees,cosmetics,ev bike,express,south,hot,103.6,7.41,yes,delayed,3,590.23,5.0,4.0,1.0,mild_delay,0,1,medium,5.697200772200772,average,48.0
14987,14987.0,delhivery,clothing,bike,standard,west,rainy,157.6,47.37,no,delivered,5,930.11,7.0,24.0,-17.0,on_time_or_early,1,1,long,5.901713197969544,excellent,100.0
14988,14988.0,delhivery,clothing,bike,same day,east,stormy,199.3,47.4,yes,delayed,2,1238.7,9.0,8.0,1.0,mild_delay,0,1,long,6.2152533868539885,poor,42.0
14989,14989.0,delhivery,pharmacy,van,same day,west,foggy,297.1,7.99,yes,delayed,2,1613.47,16.0,8.0,8.0,severe_delay,0,1,very_long,5.430730393806798,poor,42.0
14990,14990.0,ecom express,fragile items,van,same day,north,hot,229.7,34.73,no,delivered,5,1352.69,5.0,8.0,-3.0,on_time_or_early,1,1,very_long,5.888942098389204,excellent,100.0
14991,14991.0,xpressbees,furniture,bike,two day,west,clear,98.5,48.81,no,delivered,4,638.93,3.0,16.0,-13.0,on_time_or_early,1,1,medium,6.4865989847715735,good,94.0
14992,14992.0,xpressbees,fragile items,truck,standard,central,stormy,56.1,3.85,no,delivered,4,292.05,6.0,24.0,-18.0,on_time_or_early,1,1,short,5.205882352941177,good,94.0
14993,14993.0,ecom express,clothing,van,two day,north,hot,162.0,39.49,no,delivered,5,928.47,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.731296296296296,excellent,100.0
14994,14994.0,ekart,furniture,ev bike,two day,north,clear,150.5,25.32,no,delivered,3,828.46,3.0,16.0,-13.0,on_time_or_early,1,1,medium,5.504717607973422,average,88.0
14995,14995.0,xpressbees,fragile items,ev van,standard,east,cold,38.0,17.0,no,delivered,4,241.0,2.0,24.0,-22.0,on_time_or_early,1,1,short,6.342105263157895,good,94.0
14996,14996.0,fedex,fragile items,bike,same day,central,foggy,137.9,17.74,no,delivered,3,842.72,5.0,8.0,-3.0,on_time_or_early,1,1,medium,6.1110949963741845,average,88.0
14997,14997.0,fedex,documents,van,express,central,clear,289.2,18.23,no,delivered,3,1550.69,7.0,7.0,0.0,on_time_or_early,1,1,very_long,5.361998616874136,average,88.0
14998,14998.0,shadowfax,cosmetics,ev bike,standard,south,stormy,162.5,9.6,no,delivered,3,841.3,11.0,24.0,-13.0,on_time_or_early,1,1,long,5.177230769230769,average,88.0
14999,14999.0,fedex,electronics,bike,same day,central,hot,297.1,1.6,yes,delayed,3,1590.8,11.0,8.0,3.0,moderate_delay,0,1,very_long,5.354426119151801,average,48.0
15000,15000.0,delhivery,clothing,ev van,standard,east,clear,59.9,27.57,no,delivered,5,382.21,3.0,24.0,-21.0,on_time_or_early,1,1,short,6.380801335559266,excellent,100.0
15001,15001.0,delhivery,automobile parts,van,standard,west,foggy,172.6,25.0,no,delivered,3,938.0,7.0,24.0,-17.0,on_time_or_early,1,1,long,5.434530706836616,average,88.0
15002,15002.0,fedex,cosmetics,ev bike,same day,central,rainy,30.6,35.52,no,delivered,4,359.56,5.0,8.0,-3.0,on_time_or_early,1,1,short,11.75032679738562,good,94.0
15003,15003.0,shadowfax,clothing,truck,standard,north,cold,223.4,20.09,no,delivered,4,1177.27,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.269785138764548,good,94.0
15004,15004.0,xpressbees,automobile parts,ev van,two day,west,rainy,88.4,44.2,no,delivered,4,574.6,7.0,16.0,-9.0,on_time_or_early,1,1,medium,6.5,good,94.0
15005,15005.0,shadowfax,automobile parts,bike,standard,east,clear,287.6,36.7,no,delivered,5,1548.1,7.0,24.0,-17.0,on_time_or_early,1,1,very_long,5.382823365785813,excellent,100.0
15006,15006.0,blue dart,electronics,ev van,express,south,stormy,8.5,32.25,yes,delayed,3,189.25,5.0,2.0,3.0,moderate_delay,0,1,short,22.264705882352942,average,48.0
15007,15007.0,dhl,electronics,truck,express,east,cold,169.8,24.1,yes,delayed,2,971.3,5.0,5.0,0.0,on_time_or_early,0,1,long,5.720259128386337,poor,42.0
15008,15008.0,dhl,documents,ev bike,standard,south,rainy,211.4,7.85,no,delivered,5,1080.55,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.111400189214758,excellent,100.0
15009,15009.0,ecom express,fragile items,ev bike,same day,west,cold,129.8,2.77,no,delivered,4,757.31,5.0,8.0,-3.0,on_time_or_early,1,1,medium,5.834437596302002,good,94.0
15010,15010.0,fedex,pharmacy,truck,standard,north,rainy,289.6,35.34,no,delivered,3,1554.02,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.366091160220994,average,88.0
15011,15011.0,shadowfax,furniture,van,standard,east,cold,90.6,5.18,no,delivered,3,468.54,4.0,24.0,-20.0,on_time_or_early,1,1,medium,5.171523178807948,average,88.0
